887846000000,0.333333333
888538000000,0.333333333
889661000000,0.333333333
890006000000,0.333333333
891907000000,0.333333333
891994000000,0.333333333
892080000000,0.25
894845000000,0.333333333
896832000000,0.333333333
897610000000,0.333333333
901757000000,0.333333333
902016000000,0.333333333
904694000000,0.333333333
905126000000,0.333333333
905299000000,0.25
906854000000,0.333333333
907286000000,0.333333333
907546000000,0.333333333
908410000000,0.333333333
909360000000,0.333333333
910138000000,0.333333333
910829000000,0.333333333
911434000000,0.666666667
911606000000,0.333333333
912470000000,0.333333333
913162000000,0.333333333
914198000000,0.333333333
915494000000,0.333333333
915581000000,0.666666667
915754000000,0.666666667
916358000000,0.333333333
916877000000,0.333333333
917309000000,0.333333333
917395000000,0.666666667
917827000000,0.333333333
919901000000,0.666666667
920246000000,0.333333333
920592000000,0.333333333
921024000000,0.333333333
921197000000,0.333333333
923530000000,0.25
924826000000,0.666666667
925258000000,0.25
925344000000,0.333333333
925690000000,0.333333333
926035000000,0.25
926294000000,0.333333333
926381000000,0.333333333
926467000000,0.333333333
926554000000,0.25
926640000000,0.666666667
926899000000,0.333333333
927158000000,0.666666667
927677000000,0.333333333
928282000000,0.666666667
928454000000,0.333333333
928627000000,0.666666667
928714000000,0.333333333
928973000000,0.333333333
929059000000,0.333333333
929405000000,0.666666667
929491000000,0.5
929578000000,0.2
930010000000,0.333333333
930096000000,0.333333333
930182000000,0.333333333
930269000000,0.333333333
930614000000,0.25
930874000000,0.666666667
931219000000,0.25
931306000000,0.5
931824000000,0.333333333
931910000000,0.333333333
931997000000,0.333333333
932342000000,0.333333333
932515000000,0.5
932602000000,0.666666667
932688000000,0.25
932947000000,0.333333333
933034000000,0.4
933120000000,0.333333333
933206000000,0.666666667
933293000000,0.25
933638000000,0.166666667
933725000000,0.25
933811000000,0.333333333
934243000000,0.333333333
934416000000,0.333333333
934762000000,0.333333333
934848000000,0.333333333
934934000000,0.333333333
935107000000,0.333333333
935366000000,0.333333333
935626000000,0.333333333
935712000000,0.333333333
936144000000,0.333333333
936230000000,0.2
936317000000,0.333333333
936662000000,0.333333333
936749000000,0.333333333
937181000000,0.4
937267000000,0.333333333
937440000000,0.25
937786000000,0.25
937872000000,0.333333333
937958000000,0.25
938131000000,0.666666667
938390000000,0.2
938563000000,0.333333333
938995000000,0.5
939082000000,0.25
939168000000,0.333333333
939254000000,0.666666667
939341000000,0.666666667
939600000000,0.4
939773000000,0.666666667
939859000000,0.333333333
939946000000,0.333333333
940464000000,0.25
940896000000,0.5
941674000000,0.333333333
941760000000,0.4
942106000000,0.5
942365000000,0.5
942710000000,0.25
942883000000,0.333333333
942970000000,0.25
943229000000,0.25
943315000000,0.666666667
943834000000,0.333333333
943920000000,0.666666667
944179000000,0.666666667
944438000000,0.25
944525000000,0.333333333
944611000000,0.5
944698000000,0.333333333
944957000000,0.666666667
945043000000,0.333333333
945130000000,0.75
945216000000,0.333333333
945302000000,0.2
945389000000,0.2
945648000000,0.142857143
945734000000,0.142857143
945821000000,0.2
945907000000,0.333333333
946253000000,0.333333333
946339000000,0.25
946512000000,0.333333333
946944000000,0.166666667
947030000000,0.25
947117000000,0.2
947203000000,0.333333333
947290000000,0.333333333
947462000000,0.4
947549000000,0.333333333
947635000000,0.166666667
947722000000,0.666666667
947808000000,0.2
948067000000,0.25
948154000000,0.5
948240000000,0.333333333
948326000000,0.333333333
948413000000,0.285714286
948672000000,0.333333333
948758000000,0.272727273
948845000000,0.5
948931000000,0.25
949018000000,0.25
949104000000,0.333333333
949190000000,0.333333333
949277000000,0.333333333
949363000000,0.333333333
949450000000,0.2
949536000000,0.333333333
949622000000,0.25
949882000000,0.2
949968000000,0.333333333
950054000000,0.2
950141000000,0.166666667
950227000000,0.2
950486000000,0.666666667
950573000000,0.1
950659000000,0.4
950746000000,0.214285714
950832000000,0.333333333
951091000000,0.25
951178000000,0.333333333
951264000000,0.125
951350000000,0.428571429
951437000000,0.2
951696000000,0.333333333
951782000000,0.25
951869000000,0.4
951955000000,0.333333333
952301000000,0.142857143
952387000000,0.125
952474000000,0.285714286
952560000000,0.333333333
952646000000,0.111111111
952733000000,0.333333333
952819000000,0.333333333
952906000000,0.625
952992000000,0.5
953078000000,0.222222222
953165000000,0.333333333
953251000000,0.2
953510000000,0.2
953597000000,0.4
953683000000,0.166666667
953770000000,0.4
953856000000,0.166666667
953942000000,0.25
954115000000,0.090909091
954202000000,0.222222222
954288000000,0.25
954374000000,0.285714286
954461000000,0.25
954720000000,0.25
954806000000,0.285714286
954979000000,0.333333333
955066000000,0.142857143
955325000000,0.428571429
955411000000,0.333333333
955498000000,0.25
955584000000,0.272727273
955670000000,0.222222222
955930000000,0.125
956016000000,0.285714286
956102000000,0.25
956189000000,0.222222222
956534000000,0.333333333
956621000000,0.2
956707000000,0.375
956794000000,0.222222222
956880000000,0.375
957053000000,0.333333333
957139000000,0.285714286
957226000000,0.571428571
957312000000,0.4
957398000000,0.25
957485000000,0.4
957744000000,0.333333333
957830000000,0.25
957917000000,0.416666667
958003000000,0.363636364
958090000000,0.714285714
958262000000,0.333333333
958349000000,0.1
958435000000,0.125
958522000000,0.333333333
958608000000,0.307692308
958694000000,0.375
958954000000,0.4
959040000000,0.125
959126000000,0.181818182
959213000000,0.166666667
959299000000,0.285714286
959472000000,0.25
959645000000,0.25
959731000000,0.363636364
959818000000,0.285714286
959904000000,0.125
959990000000,0.333333333
960163000000,0.25
960250000000,0.125
960336000000,0.090909091
960422000000,0.222222222
960509000000,0.285714286
960768000000,0.375
960854000000,0.5
960941000000,0.071428571
961027000000,0.333333333
961114000000,0.1
961286000000,0.333333333
961373000000,0.333333333
961459000000,0.272727273
961546000000,0.230769231
961632000000,0.363636364
961718000000,0.444444444
961978000000,0.153846154
962064000000,0.230769231
962150000000,0.083333333
962237000000,0.285714286
962323000000,0.166666667
962669000000,0.666666667
962755000000,0.272727273
962842000000,0.210526316
962928000000,0.2
963014000000,0.5
963101000000,0.333333333
963187000000,0.333333333
963274000000,0.277777778
963360000000,0.25
963446000000,0.25
963533000000,0.4
963706000000,0.333333333
963792000000,0.111111111
963878000000,0.111111111
963965000000,0.125
964051000000,0.166666667
964138000000,0.307692308
964224000000,0.333333333
964310000000,0.666666667
964397000000,0.2
964483000000,0.166666667
964570000000,0.333333333
964656000000,0.142857143
964742000000,0.2
964829000000,0.333333333
965002000000,0.1875
965088000000,0.166666667
965174000000,0.166666667
965261000000,0.333333333
965347000000,0.25
965606000000,0.181818182
965693000000,0.272727273
965779000000,0.3
965866000000,0.3
965952000000,0.222222222
966211000000,0.090909091
966298000000,0.125
966384000000,0.222222222
966470000000,0.181818182
966557000000,0.111111111
966816000000,0.3
966902000000,0.142857143
966989000000,0.333333333
967075000000,0.285714286
967162000000,0.166666667
967248000000,0.333333333
967334000000,0.333333333
967421000000,0.333333333
967507000000,0.071428571
967594000000,0.166666667
967680000000,0.285714286
967766000000,0.176470588
967853000000,0.333333333
968026000000,0.2
968112000000,0.285714286
968198000000,0.428571429
968285000000,0.230769231
968371000000,0.333333333
968458000000,0.333333333
968544000000,0.25
968630000000,0.125
968717000000,0.2
968803000000,0.230769231
968890000000,0.4
968976000000,0.153846154
969149000000,0.5
969235000000,0.272727273
969322000000,0.545454545
969408000000,0.230769231
969494000000,0.111111111
969581000000,0.25
969667000000,0.333333333
969840000000,0.25
969926000000,0.235294118
970013000000,0.25
970099000000,0.333333333
970186000000,0.2
970272000000,0.333333333
970358000000,0.333333333
970445000000,0.181818182
970531000000,0.266666667
970618000000,0.166666667
970704000000,0.111111111
970790000000,0.083333333
970877000000,0.333333333
970963000000,0.25
971050000000,0.166666667
971136000000,0.125
971222000000,0.230769231
971309000000,0.25
971395000000,0.357142857
971568000000,0.333333333
971654000000,0.166666667
971741000000,0.333333333
971827000000,0.272727273
971914000000,0.666666667
972000000000,0.2
972173000000,0.5
972259000000,0.2
972346000000,0.1875
972432000000,0.235294118
972518000000,0.4375
972605000000,0.105263158
972691000000,0.333333333
972778000000,0.666666667
972864000000,0.181818182
972950000000,0.181818182
